Loan_ID,Business_Type,Repayment_Frequency,City_Tier,Repeat_Borrower,Group_Loan,Loan_Amount,Interest_Rate_pct,Tenure_Months,Income_Monthly,Credit_Score,Collateral_Value,Distance_to_Branch_km,Financial_Literacy_Score,Repayment_Time_Days
L804476,Handicraft,Monthly,Rural,1,0,49426.12,13.31,16,48390.35,630.0,15763.56,4.4,53.4,450.1
L802352,Food Stall,Biweekly,Tier3,0,0,45945.58,20.23,11,34663.71,699.0,262.72,5.3,77.2,328.5
L807960,Grocery,Weekly,Tier3,0,1,154008.89,12.84,18,48846.29,646.0,12290.5,6.7,47.3,511.4
L803846,Grocery,Weekly,Tier1,1,1,57776.65,19.23,19,20628.67,600.0,14133.65,4.3,85.9,555.2
L802173,Handicraft,Weekly,Tier3,0,0,93268.11,14.88,4,34958.75,583.0,27028.21,3.6,68.4,100.2
L800416,Services,Biweekly,Tier2,1,0,71042.36,17.04,11,64488.69,657.0,,1.4,68.1,298.2
L803870,Grocery,Weekly,Rural,1,0,41219.53,9.7,10,4000.0,660.0,13188.23,7.4,95.8,240.2
L801419,Farming,Monthly,Rural,0,0,61887.1,13.64,18,32624.38,697.0,18339.86,5.4,56.9,533.8
L804538,Grocery,Weekly,Tier3,0,1,98830.1,14.63,10,59140.62,688.0,29340.03,0.7,60.9,256.3
L807191,Tailoring,Weekly,Tier1,0,1,105732.31,23.19,16,54549.07,651.0,62598.71,3.8,36.1,461.9
L801325,Tailoring,Weekly,Tier3,0,1,62486.77,20.46,26,32120.23,662.0,10406.23,4.8,50.7,785.4
L804693,Food Stall,Monthly,Tier3,0,0,102939.63,24.14,10,41648.59,590.0,70943.76,5.7,51.1,289.8
L801931,Handicraft,Weekly,Tier2,0,0,71270.82,21.33,18,4000.0,711.0,786.83,4.1,71.2,560.3
L804928,Services,Biweekly,Rural,0,0,51499.68,17.09,14,64993.38,641.0,16150.04,9.7,46.4,396.8
L801164,Farming,Weekly,Tier3,0,0,46893.91,10.6,12,54485.39,688.0,22263.81,0.2,45.7,327.5
L802742,Grocery,Weekly,Rural,0,0,143841.4,17.87,24,39815.62,611.0,83992.13,4.0,70.1,705.7
L806273,Tailoring,Biweekly,Rural,0,1,62404.72,12.51,12,32422.72,644.0,10938.67,7.8,66.0,334.6
L808610,Handicraft,Weekly,Tier1,1,1,88990.59,13.84,13,76684.79,768.0,2335.2,0.0,81.1,305.0
L800460,Tailoring,Weekly,Tier2,1,1,75753.24,12.09,15,74121.38,733.0,45219.53,7.5,84.0,412.4
L805456,Farming,Weekly,Tier2,1,0,37146.0,11.4,7,23273.24,736.0,,2.2,58.3,188.9
L806100,Farming,Weekly,Tier1,1,1,43732.79,13.51,12,19695.65,,18228.83,5.6,94.7,311.3
L800545,Tailoring,Weekly,Tier3,0,0,51387.6,24.13,10,30345.23,592.0,36158.18,3.2,52.8,286.8
L808824,Grocery,Weekly,Tier3,1,1,54940.65,11.87,14,23283.17,755.0,44463.16,6.1,76.9,378.6
L809005,Farming,Weekly,Tier2,1,1,106528.51,12.39,19,48682.91,695.0,81062.8,3.0,86.4,490.3
L807171,Farming,Monthly,Tier3,0,1,162808.74,17.65,11,56629.02,739.0,41624.84,2.7,82.4,315.0
L806996,Services,Monthly,Tier3,0,0,102929.86,13.09,15,33980.88,653.0,45987.07,5.8,98.8,415.9
L801852,Grocery,Biweekly,Tier3,1,1,83453.2,17.85,13,17297.94,631.0,0.0,2.0,69.9,369.8
L806675,Handicraft,Monthly,Rural,0,0,342741.69754593336,20.91,15,29514.44,652.0,0.0,4.2,66.2,479.0
L804416,Food Stall,Weekly,Tier2,1,1,66135.59,22.32,17,75100.75,643.0,25643.14,1.6,83.6,466.8
L801551,Farming,Biweekly,Rural,0,0,36235.44,15.27,11,,654.0,9688.52,6.6,75.6,317.8
L806092,Services,Weekly,Tier3,1,1,42280.33,24.11,15,27817.84,636.0,9399.39,2.6,96.2,408.5
L804919,Grocery,Weekly,Tier3,1,0,25442.43,16.24,3,24170.92,711.0,3534.87,4.4,79.2,49.9
L808182,Farming,Weekly,Tier3,1,1,48007.16,9.47,15,40521.44,690.0,13624.98,4.8,89.2,404.1
L808315,Services,Weekly,Tier2,1,0,52696.9,25.44,13,45975.02,591.0,27692.86,2.5,71.3,348.3
L803777,Farming,Weekly,Tier2,0,0,29825.66,17.28,8,53880.48,650.0,0.0,2.5,67.0,188.4
L806532,services,Biweekly,Tier3,0,1,33790.95,17.26,19,52929.35,622.0,13238.31,1.0,58.3,877.884473318798
L804707,Handicraft,Biweekly,Tier1,0,1,92084.95,13.64,7,58161.57,642.0,0.0,7.0,81.3,148.2
L805181,Farming,Weekly,Tier3,1,0,112308.76,19.36,3,30659.77,619.0,31943.5,2.5,69.8,80.4
L801175,Farming,Weekly,Tier2,0,0,32099.4,18.77,12,53717.89,532.0,10483.53,2.3,72.8,334.4
L800173,Handicraft,Monthly,Tier3,1,0,56412.58,18.56,6,30418.73,572.0,12891.17,3.1,53.9,348.0735592777402
L805219,Grocery,Weekly,Tier2,1,1,38208.56,19.03,10,33998.88,568.0,19130.65,0.4,70.0,232.8
L802331,Handicraft,Biweekly,Rural,0,1,26201.43,18.82,15,29159.96,562.0,0.0,5.9,60.4,431.7
L802048,Farming,biweekly,Tier2,0,0,44437.11,24.05,20,22635.62,747.0,22367.24,2.1,50.7,596.8
L802170,Farming,Weekly,Tier2,0,1,52206.4,23.44,20,68427.42,617.0,0.0,5.4,71.5,570.0
L806234,Grocery,Monthly,Tier3,0,0,57648.7,13.15,12,35826.31,634.0,16292.61,6.0,53.2,376.7
L809948,Food Stall,Weekly,Tier1,1,1,69195.97,12.02,4,38615.19,664.0,24343.26,6.7,96.3,76.0
L801596,Food Stall,Weekly,Tier1,0,1,46357.36,12.93,9,44085.52,736.0,7469.61,6.7,49.9,280.0
L803644,Farming,Weekly,Tier2,0,0,170448.74,20.13,15,,578.0,0.0,3.6,74.8,454.6
L804062,Grocery,Monthly,Tier3,1,1,56431.3,16.76,5,46727.66,641.0,13193.81,4.5,82.7,111.3
L807665,Handicraft,Biweekly,Tier2,0,0,46365.81,12.47,13,53100.04,759.0,9751.47,3.3,74.2,360.5
L804832,Farming,Weekly,Tier3,0,1,30093.8,9.34,15,40318.15,579.0,,5.8,93.6,408.0
L807310,Grocery,Weekly,Tier1,0,1,37825.95,16.76,24,,546.0,10836.44,5.0,69.3,679.2
L803986,Handicraft,Biweekly,tier3,1,0,82005.45,12.87,12,36392.92,725.0,37192.87,3.1,73.0,343.4
L802117,services,Monthly,Tier3,1,0,57238.53,22.21,16,43620.16,771.0,0.0,3.5,80.2,454.9
L805654,Services,Weekly,Tier3,0,0,83312.2,19.93,18,19946.93,604.0,34426.5,3.6,62.2,559.6
L808788,Food Stall,Weekly,Tier3,0,0,113109.5,15.46,16,79374.52,554.0,51185.02,4.2,55.0,445.2
L808443,Services,Weekly,Tier2,1,0,46513.22,22.2,19,37967.92,708.0,20327.55,7.3,78.9,536.8
L805417,Food Stall,Biweekly,Tier2,0,0,70788.43,20.33,19,62537.82,629.0,0.0,7.2,32.3,587.6
L803024,Food Stall,Monthly,Tier2,1,1,154733.52,14.83,20,63510.65,700.0,49557.15,2.2,74.7,567.3
L804188,Grocery,Biweekly,Rural,0,1,42336.99,17.51,16,62623.75,757.0,16719.83,5.8,70.6,456.3
L807552,Grocery,weekly,Tier2,0,1,107431.19,13.66,20,30745.51,558.0,36521.34,3.3,52.8,596.2
L808649,Grocery,Monthly,Tier3,1,0,107369.33,9.15,14,58899.67,700.0,42783.82,2.8,61.6,376.9
L800259,Food Stall,Weekly,Tier1,1,0,27844.95,12.51,9,19115.8,624.0,1937.32,7.3,79.6,237.0
L807575,Farming,Monthly,Tier2,1,0,81541.2,12.78,16,75322.51,630.0,51691.04,3.6,70.8,681.6996199670299
L807588,Services,Biweekly,Tier3,1,0,43606.05,17.89,13,4000.0,681.0,17580.31,4.3,99.8,379.8
L809503,Grocery,Biweekly,Tier2,0,1,56926.46,14.03,5,47410.08,663.0,22162.12,4.1,68.6,91.9
L807265,Handicraft,Weekly,Tier2,0,1,164629.49,21.7,17,31707.84,652.0,0.0,4.4,77.0,468.8
L805152,Grocery,Weekly,Tier3,0,1,175696.07,8.0,14,33216.92,698.0,43917.05,5.2,66.8,848.7734824072875
L804068,Grocery,Weekly,Tier2,0,1,34151.39,9.83,12,42376.14,683.0,778.98,4.1,62.9,347.9
L803293,Handicraft,Monthly,Tier2,0,1,92569.21,18.91,9,59234.91,594.0,17052.85,5.4,92.6,239.3
L805202,Services,Biweekly,Tier2,0,0,48921.79,13.06,17,59417.1,660.0,0.0,4.6,65.0,494.6
L801759,Tailoring,Monthly,Tier3,0,0,86822.13,15.88,11,68183.32,631.0,20863.88,6.2,52.5,287.4
L801195,Grocery,Weekly,Tier1,0,0,102904.52,12.75,16,,582.0,44824.9,0.0,51.0,473.4
L806325,Grocery,Weekly,Tier1,0,1,78971.73,10.98,22,9921.5,680.0,17819.25,4.4,43.3,647.6
L803203,Handicraft,Biweekly,Tier3,0,1,26426.92,11.54,18,25862.51,495.0,11906.7,5.8,73.1,478.8
L806274,Grocery,Biweekly,Tier2,0,0,30358.94,22.35,10,19549.36,642.0,6485.66,4.6,49.6,298.4
L806034,Food Stall,Biweekly,Tier2,0,0,119373.19,19.4,11,30401.77,527.0,30908.49,3.2,53.9,778.8249149804294
L804088,Tailoring,Weekly,Tier1,1,0,27291.92,10.05,17,30658.54,617.0,5256.07,5.1,86.3,485.7
L804193,Handicraft,Biweekly,Tier2,0,1,40544.39,8.8,14,41504.16,694.0,13823.95,0.4,51.2,382.8
L802149,Tailoring,Weekly,Tier2,1,0,86275.79,19.93,11,27602.86,651.0,2647.54,2.3,81.0,293.9
L807360,Food Stall,Weekly,Tier2,0,1,34564.96,20.05,11,57521.76,666.0,9984.47,6.2,74.6,299.6
L801617,Tailoring,Weekly,Tier2,0,1,63027.75,27.84,8,20386.26,632.0,15947.44,3.0,88.8,231.8
L803896,Tailoring,Weekly,Tier1,0,1,31583.76,15.05,13,23562.09,609.0,12110.4,0.0,60.3,382.5
L805788,Grocery,Monthly,Tier3,1,1,58317.43,16.45,15,5437.37,680.0,37210.75,3.1,90.8,400.8
L804213,Farming,Biweekly,Tier1,0,1,28040.81,13.12,3,29003.91,653.0,14200.09,5.5,76.5,65.7
L806668,Handicraft,Weekly,Tier2,0,0,30358.53,22.11,16,4000.0,584.0,1961.65,5.9,57.3,492.4
L808426,Farming,Monthly,Tier2,1,1,107807.76,16.99,16,4000.0,717.0,0.0,4.9,84.2,480.4
L808590,Farming,Monthly,Tier2,1,0,35115.4,19.26,8,85702.92,701.0,16066.71,5.4,70.8,207.2
L801864,Tailoring,Weekly,Tier3,0,0,110939.07,24.41,18,13033.93,721.0,18602.45,1.8,78.7,539.4
L806407,Food Stall,Weekly,Tier3,0,0,60941.36,17.4,16,27079.62,641.0,18052.89,1.9,56.2,462.4
L807801,Farming,Weekly,Rural,1,0,111702.34,18.3,11,70874.13,589.0,51107.3,3.9,68.4,280.0
L806299,Handicraft,Monthly,Tier3,0,1,160028.94,13.8,7,68394.77,629.0,62406.06,4.3,45.6,198.4
L807084,Farming,Biweekly,Tier2,0,1,20187.63,17.54,11,59971.72,624.0,8205.55,7.3,60.5,320.6
L803398,Services,Weekly,Tier3,1,0,79576.76,11.82,3,26299.98,,27857.53,5.8,65.5,59.3
L807555,Grocery,Monthly,Tier3,1,1,88123.73,13.54,9,69032.52,716.0,26891.38,4.2,53.9,235.9
L809795,Services,Monthly,Tier1,0,1,26839.69,17.0,8,56317.52,705.0,1409.77,5.7,47.4,233.8
L802113,Food Stall,Biweekly,Rural,0,0,66958.67,25.12,14,29218.57,581.0,49206.79,6.2,50.7,411.4
L800632,Grocery,Biweekly,Tier3,0,0,31840.5,17.71,19,36577.09,697.0,12961.6,4.7,45.7,546.3
L803032,Tailoring,Biweekly,tier3,0,0,37286.41,20.57,14,30906.12,733.0,2626.31,4.3,75.2,404.2
L802794,Food Stall,Biweekly,Tier2,1,0,33227.02,22.93,14,49277.61,712.0,8448.59,5.8,78.6,395.9
L805486,Grocery,Biweekly,Tier3,1,1,128398.21,19.62,11,57749.88,669.0,8422.99,1.9,99.0,297.6
L807921,Farming,Weekly,Rural,0,0,77132.62,17.58,20,20656.03,674.0,22395.88,9.9,57.2,603.3
L803509,Services,Weekly,Rural,1,1,77504.17,8.44,13,4000.0,558.0,25321.44,6.4,62.2,401.9
L806072,Services,Monthly,Tier2,0,1,50257.14,8.0,9,36110.49,684.0,20528.99,2.7,78.9,212.0
L805079,Food Stall,Biweekly,Tier2,0,1,80197.12,13.13,8,52117.92,656.0,37319.8,2.4,88.6,178.1
L805065,Food Stall,Monthly,Tier2,0,1,72705.58,29.48,17,57990.08,674.0,28371.15,5.0,77.0,508.9
L803400,Food Stall,Biweekly,Tier2,1,1,76678.11,18.01,9,62806.09,496.0,19250.08,4.2,71.1,507.4291998210233
L802104,Food Stall,Monthly,Tier2,1,0,21395.54,16.75,16,21551.63,686.0,3430.01,3.5,51.8,476.0
L808313,Farming,Weekly,Tier2,1,1,111913.22,18.24,22,58189.85,695.0,30788.53,4.9,66.5,604.5
L809166,Food Stall,Weekly,Tier3,0,1,33079.06,12.95,8,41316.24,591.0,17999.96,1.6,52.7,212.1
L806640,Handicraft,Weekly,Tier3,1,1,79939.31,11.67,13,26283.35,522.0,21213.15,4.2,100.0,319.6
L802029,Services,Monthly,Tier3,1,0,32330.86,9.82,7,52483.05,730.0,12565.17,3.5,80.6,149.3
L806525,Food Stall,Weekly,Tier2,0,1,42842.18,20.01,14,65584.17,587.0,7125.92,3.8,65.7,389.7
L808351,Farming,Monthly,Tier2,0,1,39412.19,16.1,3,37464.08,563.0,10548.67,5.5,49.6,80.3
L801850,Grocery,Biweekly,Tier2,0,1,91278.09,15.0,6,39680.34,589.0,56799.27,1.5,49.8,194.5
L806515,Food Stall,Monthly,Tier3,0,0,88585.34,13.05,12,54489.36,717.0,38202.22,2.9,73.9,330.0
L807716,Tailoring,Biweekly,Tier3,0,1,112954.78,19.31,8,68261.39,605.0,,1.6,80.5,186.6
L808609,Grocery,Weekly,Tier2,1,1,61161.61,12.8,8,26036.92,723.0,22178.03,6.9,82.6,187.7
L801630,Food Stall,weekly,Tier2,0,0,37993.61,16.15,13,28703.9,566.0,14958.88,3.3,45.2,389.5
L807629,Services,Weekly,Tier1,1,0,62739.36,16.37,6,25135.68,618.0,24181.51,3.7,67.0,142.6
L807525,Farming,Biweekly,Tier3,1,0,109410.5,13.46,12,,762.0,28423.48,4.3,79.5,334.5
L801779,Farming,Weekly,Tier1,0,1,58292.28,21.78,21,31972.65,651.0,17417.52,3.1,75.1,606.4
L803272,Services,Weekly,Tier2,0,0,9524.14,17.17,24,54339.81,650.0,2653.68,2.1,26.5,676.1
L807319,Grocery,Monthly,Tier2,0,0,185758.24,19.16,18,42103.9,655.0,7256.51,5.8,71.4,523.1
L802390,Handicraft,Weekly,Tier2,0,1,49113.78,11.08,27,48488.68,602.0,11580.42,5.4,71.4,775.4
L803976,Farming,Weekly,Tier3,0,0,59258.82,19.49,11,36423.73,639.0,27228.74,6.1,52.5,325.7
L808743,Services,Biweekly,Tier2,0,1,46530.75,17.65,13,43635.07,,22307.15,4.7,57.7,364.9
L808871,Grocery,Biweekly,Tier3,1,0,159147.34,16.17,11,27894.79,636.0,26591.0,3.4,72.4,599.2500984844444
L805787,Services,Weekly,Tier2,1,1,77576.09,15.78,12,16027.55,693.0,0.0,5.0,86.6,332.5
L802808,Farming,Weekly,Tier2,0,1,213038.23,13.93,19,60947.88,552.0,92020.82,7.3,81.5,535.1
L806391,Grocery,Weekly,Rural,0,0,66779.38,14.38,18,47194.5,683.0,0.0,2.6,41.7,537.1
L804957,Farming,Monthly,Tier1,1,1,27384.94,10.92,9,55558.91,639.0,10437.09,4.2,54.2,225.1
L800377,Food Stall,Weekly,Tier1,1,0,35476.98,9.99,18,27396.84,739.0,20367.22,7.2,89.3,488.1
L803027,Services,Biweekly,Tier2,0,0,125588.63,8.0,17,70098.05,639.0,60051.17,5.6,67.1,448.5
L808318,Grocery,Monthly,Tier3,1,0,59513.1,19.11,14,15722.65,640.0,17410.6,4.6,62.4,419.3
L802920,Grocery,Weekly,Tier2,1,1,49180.58,8.0,3,19496.35,710.0,25372.29,2.6,81.9,80.2
L804829,Services,Weekly,Rural,0,0,71973.94,21.28,12,4000.0,662.0,50445.43,3.9,54.2,369.2
L805673,Grocery,Weekly,Rural,1,0,59837.1,14.71,10,21989.44,571.0,10658.16,3.5,64.6,279.9
L808127,Tailoring,Weekly,Tier2,1,0,72728.99,12.51,13,14305.78,624.0,23618.67,1.8,68.4,378.6
L802885,Farming,Weekly,Rural,0,0,47648.07,14.13,13,18395.88,637.0,30106.76,4.8,56.4,380.9
L809514,Farming,Biweekly,Tier3,0,1,60989.63,15.79,4,30339.13,576.0,18312.82,4.7,69.3,79.5
L804272,Farming,Monthly,Tier1,0,0,117448.12,24.68,19,9396.62,583.0,95111.24,5.0,75.3,577.2
L802498,Handicraft,Biweekly,Tier3,0,1,57065.05,18.6,4,39756.3,617.0,823.9,3.0,56.8,77.9
L802089,Food Stall,Monthly,Rural,1,0,45527.33,17.41,9,39394.93,659.0,22301.0,4.6,82.1,476.42481974813484
L800008,Farming,Monthly,Tier2,0,1,55589.05,12.04,12,34433.17,655.0,31044.95,4.5,61.8,329.2
L806227,Food Stall,Weekly,Tier3,0,0,60318.23,18.33,17,52520.77,688.0,11700.85,2.3,54.5,480.7
L809940,Farming,Monthly,Rural,1,1,102433.66,8.36,8,48077.29,658.0,43004.44,5.7,69.6,215.2
L809221,Food Stall,Weekly,Tier2,0,0,39216.3,20.49,17,18302.32,540.0,23555.08,4.6,55.9,473.9
L808485,Food Stall,Monthly,Tier2,0,0,29900.38,21.34,13,29279.78,725.0,4609.26,7.0,49.9,390.1
L806939,Grocery,Biweekly,Tier2,0,1,136930.43,16.43,12,72266.77,683.0,15532.25,4.6,65.2,311.4
L803557,Tailoring,weekly,Tier1,0,0,37305.53,18.75,4,19732.71,585.0,10446.61,3.2,76.5,112.3
L800106,Tailoring,Weekly,Tier3,0,0,28419.61,13.06,8,49854.78,602.0,11699.56,3.7,70.3,202.5
L808908,Farming,Biweekly,Tier2,0,0,256623.5328376987,19.03,17,65955.79,661.0,23112.35,1.2,55.2,999.5167563610428
L807727,Grocery,Weekly,Tier2,0,0,29443.37,21.74,11,4000.0,657.0,5458.27,0.9,42.6,336.9
L809278,Handicraft,Biweekly,Tier2,0,1,41760.99,23.97,12,38303.46,549.0,7859.13,4.6,86.6,339.4
L806173,Grocery,Monthly,Tier3,0,0,108988.13,29.22,18,35961.63,659.0,22909.45,2.4,69.9,535.7
L808672,Grocery,Monthly,Tier1,0,1,121123.68,21.79,13,51252.18,644.0,47002.18,2.2,72.3,354.6
L802544,Tailoring,Monthly,Tier3,0,1,37179.62,23.71,14,41286.94,704.0,27592.58,6.4,84.8,387.2
L801700,Food Stall,Monthly,Tier2,0,1,193011.13,16.64,9,46225.8,,156668.29,6.5,46.7,254.7
L802743,Handicraft,Weekly,Rural,0,1,54636.31,16.49,13,34379.01,593.0,0.0,7.9,66.0,365.0
L805160,Services,Biweekly,Tier3,1,1,122921.76,20.44,14,59501.72,540.0,41225.32,2.9,81.1,392.7
L803481,Grocery,Biweekly,Tier2,0,1,150308.3,13.22,14,19001.0,647.0,24757.94,2.1,66.0,404.6
L807740,Food Stall,biweekly,Tier2,0,0,47669.44,20.28,12,44984.79,559.0,11685.93,4.8,64.3,331.1
L808193,Services,Weekly,Tier2,0,0,78076.47,21.59,8,,618.0,0.0,6.1,79.3,185.3
L803766,Food Stall,Biweekly,Tier3,0,0,73279.3,15.16,21,55060.29,632.0,33246.16,4.0,43.5,595.3
L806599,Handicraft,Weekly,Rural,0,0,304986.13,18.63,16,70033.46,714.0,74669.3,5.3,53.7,451.9
L803762,Farming,Weekly,Tier3,0,0,31579.28,12.32,24,33329.4,595.0,17681.21,3.8,58.1,682.7
L803362,Farming,Monthly,Tier2,0,0,59535.5,18.77,9,52850.72,541.0,3170.44,7.1,64.4,238.7
L809656,Food Stall,Weekly,Tier3,1,1,153875.7,14.67,13,57229.74,706.0,13234.34,4.6,52.5,357.1
L809810,Food Stall,Monthly,Rural,0,0,48956.73,19.25,5,30375.95,669.0,25656.72,4.6,61.1,131.2
L802985,Handicraft,Monthly,Tier3,0,1,67149.89,13.94,21,54550.34,680.0,31001.06,2.3,56.1,547.9
L800163,Farming,Monthly,Tier3,1,0,28466.18,16.84,3,17334.84,594.0,11498.11,3.8,62.7,84.7
L801131,Farming,Monthly,Tier2,0,1,33898.38,20.96,10,42927.82,559.0,13233.74,2.2,52.3,260.4
L808775,Food Stall,Biweekly,Tier2,1,1,88919.5,14.62,20,4000.0,684.0,29417.23,2.2,78.6,592.6
L806419,Grocery,Biweekly,Tier3,0,0,21506.27,13.71,15,55511.02,590.0,4479.29,0.3,56.4,427.9
L801368,Farming,Weekly,Tier2,1,0,53996.31,21.16,13,67634.86,718.0,23506.15,2.5,44.1,358.1
L809849,Handicraft,Weekly,Tier3,0,0,47707.46,18.03,16,83691.91,652.0,36092.41,5.8,82.6,441.9
L808003,Food Stall,Weekly,Tier3,1,0,92036.76,12.68,4,48109.06,553.0,6457.81,5.9,76.5,85.4
L805111,Tailoring,Monthly,Tier3,0,0,29431.89,17.11,10,64540.0,639.0,7094.51,3.9,67.3,286.1
L809572,Grocery,Weekly,Tier1,0,0,53261.07,19.28,13,69432.98,720.0,41966.59,8.9,65.0,370.0
L803285,Grocery,Monthly,Tier2,0,0,16464.54,24.54,11,55532.24,727.0,0.0,2.3,71.2,314.1
L808044,Handicraft,Weekly,Tier1,1,1,56293.08,8.0,11,32074.57,694.0,24828.59,5.1,77.8,275.2
L808670,Handicraft,Biweekly,Tier1,1,1,163513.18,20.43,19,47366.68,600.0,54048.37,4.1,78.5,536.4
L808954,Handicraft,Weekly,Tier3,0,1,61708.6,16.73,10,41134.76,592.0,30360.66,6.5,45.9,232.7
L804739,Farming,Monthly,Tier3,1,1,32765.13,8.0,11,30836.95,591.0,14782.17,2.9,87.8,278.3
L808378,Farming,Weekly,Tier2,1,0,85877.61,21.46,10,4000.0,764.0,2353.83,1.7,41.1,278.1
L802837,Handicraft,Monthly,Tier3,1,1,48109.87,12.31,5,57150.79,831.0,0.0,7.6,69.6,103.1
L800186,Grocery,Monthly,Tier1,1,1,74151.14,20.2,9,40481.85,696.0,11650.57,0.0,66.7,250.8
L800868,Grocery,Biweekly,Tier3,1,1,39638.13,20.13,8,4000.0,651.0,27476.1,3.5,76.0,215.5
L809600,grocery,Monthly,Tier3,1,0,68371.89,15.17,6,20395.0,581.0,40184.67,4.9,64.8,148.9
L800335,Grocery,Biweekly,Tier3,1,0,43905.51,20.97,14,25895.05,767.0,7732.84,5.3,49.8,424.8
L802503,Grocery,Biweekly,tier3,0,0,39973.61,15.6,19,5978.01,714.0,16666.97,0.8,60.2,578.9
L809734,Farming,Monthly,Rural,0,0,181091.67,21.59,4,67470.51,,88968.64,6.4,44.0,127.0
L801127,Services,Monthly,Tier2,0,0,35778.87,19.64,11,35185.19,688.0,31609.39,2.9,71.7,316.6
L803445,Food Stall,Monthly,Rural,1,1,168848.61,10.82,15,68103.29,720.0,5337.01,5.5,72.2,398.5
L803123,Farming,Weekly,Tier2,1,1,45758.84,11.57,9,41661.91,685.0,0.0,2.4,61.3,222.5
L801468,Grocery,Monthly,Tier1,1,0,15538.59,13.13,8,56672.26,754.0,628.45,2.6,51.6,220.2
L808835,Services,Weekly,Tier2,1,0,72062.48,26.25,19,55877.0,612.0,20289.42,2.4,89.7,497.6
L806374,Tailoring,Monthly,Tier3,0,1,114264.66,18.13,16,35730.94,565.0,66982.11,5.6,56.4,479.3
L804426,Farming,Weekly,Tier3,1,0,49272.48,14.62,20,34583.85,684.0,18904.57,5.9,69.5,581.8
L802020,Grocery,Monthly,Tier3,1,0,185809.71,13.72,14,55895.98,695.0,76085.88,4.8,83.3,357.2
L802910,Farming,Weekly,Rural,0,0,20334.98,15.72,12,65908.64,552.0,6723.95,4.3,52.8,311.3
L809755,Grocery,Weekly,Tier1,0,1,49721.59,16.65,11,42956.91,577.0,14737.94,3.9,68.0,304.7
L800073,Food Stall,Monthly,Tier2,0,1,17067.06,15.97,11,44471.04,556.0,0.0,5.1,49.3,326.9
L808932,Farming,Monthly,Tier1,0,1,48979.56,19.31,14,32668.43,758.0,8618.1,4.0,56.3,410.7
L800754,Food Stall,Monthly,Tier1,0,1,81601.03,21.68,9,35433.13,524.0,36499.12,3.8,75.5,264.9
L801148,Services,Biweekly,Tier2,0,1,309653.35,16.73,9,49341.39,573.0,112402.55,3.1,82.6,243.8
L802667,Services,Weekly,Tier2,1,1,13473.7,11.02,8,19362.53,667.0,3618.88,3.5,76.3,228.6
L807376,Food Stall,weekly,Tier1,1,0,239363.90186517744,19.73,8,35738.1,,31877.18,3.2,82.6,209.8
L800276,Farming,Weekly,Tier2,0,1,161911.51,22.15,11,43006.2,632.0,53576.43,2.8,51.7,300.9
L809681,Tailoring,Monthly,Tier3,1,0,205814.23,17.12,16,52394.28,791.0,64714.47,5.0,78.0,434.2
L805792,Food Stall,Biweekly,Tier1,1,0,110596.29,13.65,14,54932.59,646.0,936.74,3.5,58.1,397.3
L802714,Handicraft,Weekly,Tier3,0,1,402386.09,11.5,26,87414.11,708.0,181890.78,7.0,67.5,743.8
L800354,Food Stall,Weekly,Tier2,0,0,47619.59,18.81,10,64511.13,621.0,0.0,1.6,64.3,279.7
L806163,Tailoring,Weekly,Tier1,0,0,59937.89,20.1,6,62767.62,659.0,33727.03,6.2,54.3,153.9
L808832,Grocery,Weekly,Tier1,0,0,110077.86,17.65,9,18226.37,560.0,53424.75,5.1,68.1,277.2
L809765,Tailoring,Monthly,Rural,0,1,71412.81,21.19,20,41663.37,633.0,33961.75,1.8,67.7,612.8
L809959,Farming,Weekly,Tier3,1,1,82135.0,9.5,18,4000.0,605.0,59549.25,3.0,77.7,499.8
L806731,Tailoring,Weekly,Tier2,0,0,28880.67,21.81,4,15603.64,603.0,5916.07,0.7,59.0,119.6
L806930,Grocery,Weekly,Tier3,0,0,36572.86,20.31,19,48123.19,629.0,3367.23,7.6,57.2,560.7
L801942,Grocery,Weekly,Tier1,1,1,73150.49,14.7,11,57465.95,665.0,41310.51,4.6,86.5,275.9
L803423,Farming,Weekly,Tier1,1,1,139947.02,9.01,13,43678.2,602.0,48713.78,2.5,56.3,365.0
L805553,Grocery,Monthly,tier1,0,0,56300.52,17.04,21,4000.0,661.0,0.0,0.0,70.9,607.6
L802824,Grocery,Weekly,Tier2,0,1,48754.74,18.6,5,33366.17,709.0,28083.25,5.4,58.0,110.6
L804008,Farming,Biweekly,Tier3,0,0,64807.79,20.75,13,41542.12,558.0,1968.71,3.6,62.9,384.2
L807047,Food Stall,Biweekly,Tier2,0,0,63880.88,15.44,15,32329.94,711.0,36510.49,4.8,46.7,446.1
L800192,Farming,Weekly,Tier1,1,0,78585.65,9.08,13,25645.75,656.0,19040.99,0.0,43.8,367.4
L804153,Handicraft,Weekly,tier1,0,1,77062.51,19.72,17,27506.82,656.0,9942.25,6.9,39.4,1049.3350747982033
L803788,Grocery,Biweekly,Tier2,0,0,133931.95,17.39,13,35589.43,710.0,,3.8,70.8,378.6
L804790,Tailoring,Biweekly,Tier3,0,0,61027.22,8.0,13,47348.99,596.0,17113.47,4.7,63.8,347.0
L801416,Farming,Biweekly,Tier1,0,1,49853.55,14.93,10,41411.95,578.0,44654.27,6.6,80.1,257.7
